x    ,  y    ,  z
-0.31000000000000005,-0.15999999999999992,-0.02552432399999982
-0.31000000000000005,-0.1499999999999999,-0.012066790000000105
-0.31000000000000005,-0.1399999999999999,0.00144586400000013
-0.31000000000000005,-0.1299999999999999,0.014951913999999622
-0.31000000000000005,-0.1200000000000001,0.028389663999999426
-0.31000000000000005,-0.1100000000000001,0.04169772799999971
-0.31000000000000005,-0.10000000000000009,0.05481531599999978
-0.31000000000000005,-0.09000000000000008,0.06768250800000009
-0.31000000000000005,-0.08000000000000007,0.08024052399999992
-0.31000000000000005,-0.07000000000000006,0.0924319999999994
-0.31000000000000005,-0.06000000000000005,0.1042012439999993
-0.31000000000000005,-0.050000000000000044,0.11549449399999934
-0.31000000000000005,-0.040000000000000036,0.12626016400000006
-0.31000000000000005,-0.030000000000000027,0.13644907599999945
-0.31000000000000005,-0.020000000000000018,0.1460146839999994
-0.31000000000000005,-0.010000000000000009,0.15491329599999948
-0.31000000000000005,0.0,0.1631042600000001
-0.30000000000000004,-0.5,-0.13997493800000027
-0.30000000000000004,-0.49,-0.14935796799999967
-0.30000000000000004,-0.48,-0.15805063399999997
-0.30000000000000004,-0.47,-0.16601275600000065
-0.30000000000000004,-0.45999999999999996,-0.17320753000000055
-0.30000000000000004,-0.44999999999999996,-0.17960170000000064
-0.30000000000000004,-0.43999999999999995,-0.18516571400000004
-0.30000000000000004,-0.42999999999999994,-0.18987384999999934
-0.30000000000000004,-0.41999999999999993,-0.19370434800000003
-0.30000000000000004,-0.4099999999999999,-0.19663950199999936
-0.30000000000000004,-0.3999999999999999,-0.19866574400000014
-0.30000000000000004,-0.3899999999999999,-0.1997737119999996
-0.30000000000000004,-0.3799999999999999,-0.19995827999999993
-0.30000000000000004,-0.3700000000000001,-0.1992185980000002
-0.30000000000000004,-0.3600000000000001,-0.19755808599999936
-0.30000000000000004,-0.3500000000000001,-0.19498441399999966
-0.30000000000000004,-0.3400000000000001,-0.19150948399999945
-0.30000000000000004,-0.33000000000000007,-0.18714935400000032
-0.30000000000000004,-0.32000000000000006,-0.18192418
-0.30000000000000004,-0.31000000000000005,-0.17585811200000023
-0.30000000000000004,-0.30000000000000004,-0.1689791880000001
-0.30000000000000004,-0.29000000000000004,-0.16131920800000044
-0.30000000000000004,-0.28,-0.15291357400000005
-0.30000000000000004,-0.27,-0.14380113999999933
-0.30000000000000004,-0.26,-0.13402402600000018
-0.30000000000000004,-0.25,-0.12362742199999988
-0.30000000000000004,-0.24,-0.11265938600000003
-0.30000000000000004,-0.22999999999999998,-0.10117061600000032
-0.30000000000000004,-0.21999999999999997,-0.08921421000000007
-0.30000000000000004,-0.20999999999999996,-0.07684543799999943
-0.30000000000000004,-0.19999999999999996,-0.06412147000000057
-0.30000000000000004,-0.18999999999999995,-0.05110111799999972
-0.30000000000000004,-0.17999999999999994,-0.037844565999999746
-0.30000000000000004,-0.16999999999999993,-0.02441308799999997
-0.30000000000000004,-0.15999999999999992,-0.010868766000000085
-0.30000000000000004,-0.1499999999999999,0.0027257919999996716
-0.30000000000000004,-0.1399999999999999,0.01630775200000012
-0.30000000000000004,-0.1299999999999999,0.029814333999999665
-0.30000000000000004,-0.1200000000000001,0.04318310799999958
-0.30000000000000004,-0.1100000000000001,0.05635227799999987
-0.30000000000000004,-0.10000000000000009,0.06926097799999975
-0.30000000000000004,-0.09000000000000008,0.08184953800000017
-0.30000000000000004,-0.08000000000000007,0.09405976999999988
-0.30000000000000004,-0.07000000000000006,0.10583523800000028
-0.30000000000000004,-0.06000000000000005,0.11712151400000015
-0.30000000000000004,-0.050000000000000044,0.12786642599999998
-0.30000000000000004,-0.040000000000000036,0.1380203140000007
-0.30000000000000004,-0.030000000000000027,0.14753623999999954
-0.30000000000000004,-0.020000000000000018,0.15637022199999961
-0.30000000000000004,-0.010000000000000009,0.16448142800000065
-0.30000000000000004,0.0,0.17183236200000063
-0.29000000000000004,-0.5,-0.14828910399999984
-0.29000000000000004,-0.49,-0.15711465199999997
-0.29000000000000004,-0.48,-0.1652054160000006
-0.29000000000000004,-0.47,-0.17252356000000046
-0.29000000000000004,-0.45999999999999996,-0.17903485399999963
-0.29000000000000004,-0.44999999999999996,-0.1847088499999998
-0.29000000000000004,-0.43999999999999995,-0.18951901199999954
-0.29000000000000004,-0.42999999999999994,-0.19344284400000045
-0.29000000000000004,-0.41999999999999993,-0.19646199400000053
-0.29000000000000004,-0.4099999999999999,-0.19856234199999956
-0.29000000000000004,-0.3999999999999999,-0.19973406799999938
-0.29000000000000004,-0.3899999999999999,-0.1999716899999996
-0.29000000000000004,-0.3799999999999999,-0.1992740979999994
-0.29000000000000004,-0.3700000000000001,-0.19764455199999986
-0.29000000000000004,-0.3600000000000001,-0.19509067599999952
-0.29000000000000004,-0.3500000000000001,-0.19162441200000013
-0.29000000000000004,-0.3400000000000001,-0.1872619700000001
-0.29000000000000004,-0.33000000000000007,-0.18202375399999937
-0.29000000000000004,-0.32000000000000006,-0.17593425999999968
-0.29000000000000004,-0.31000000000000005,-0.16902196999999997
-0.29000000000000004,-0.30000000000000004,-0.16131920800000044
-0.29000000000000004,-0.29000000000000004,-0.15286199800000022
-0.29000000000000004,-0.28,-0.14368989200000049
-0.29000000000000004,-0.27,-0.1338457880000007
-0.29000000000000004,-0.26,-0.12337572200000013
-0.29000000000000004,-0.25,-0.11232865999999997
-0.29000000000000004,-0.24,-0.10075626600000054
-0.29000000000000004,-0.22999999999999998,-0.08871266200000039
-0.29000000000000004,-0.21999999999999997,-0.07625417400000034
-0.29000000000000004,-0.20999999999999996,-0.06343906400000066
-0.29000000000000004,-0.19999999999999996,-0.05032726599999937
-0.29000000000000004,-0.18999999999999995,-0.036980099999999516
-0.29000000000000004,-0.17999999999999994,-0.023459988000000487
-0.29000000000000004,-0.16999999999999993,-0.009830159999999921
-0.29000000000000004,-0.15999999999999992,0.0038456400000002056
-0.29000000000000004,-0.1499999999999999,0.01750345600000003
-0.29000000000000004,-0.1399999999999999,0.03107941199999975
-0.29000000000000004,-0.1299999999999999,0.04451001799999976
-0.29000000000000004,-0.1200000000000001,0.057732464000000094
-0.29000000000000004,-0.1100000000000001,0.07068490799999982
-0.29000000000000004,-0.10000000000000009,0.08330677999999958
-0.29000000000000004,-0.09000000000000008,0.0955390460000003
-0.29000000000000004,-0.08000000000000007,0.10732450200000021
-0.29000000000000004,-0.07000000000000006,0.11860803000000009
-0.29000000000000004,-0.06000000000000005,0.12933685800000072
-0.29000000000000004,-0.050000000000000044,0.1394608140000002
-0.29000000000000004,-0.040000000000000036,0.1489325460000004
-0.29000000000000004,-0.030000000000000027,0.1577077619999998
-0.29000000000000004,-0.020000000000000018,0.16574542000000037
-0.29000000000000004,-0.010000000000000009,0.17300792799999987
-0.29000000000000004,0.0,0.17946132600000064
-0.28,-0.5,-0.15606958999999987
-0.28,-0.49,-0.16429833199999988
-0.28,-0.48,-0.1717496819999994
-0.28,-0.47,-0.17838838800000045
-0.28,-0.45999999999999996,-0.1841830360000003
-0.28,-0.44999999999999996,-0.1891062059999996
-0.28,-0.43999999999999995,-0.1931346079999997
-0.28,-0.42999999999999994,-0.19624917999999947
-0.28,-0.41999999999999993,-0.19843518400000026
-0.28,-0.4099999999999999,-0.19968227800000027
-0.28,-0.3999999999999999,-0.1999845600000001
-0.28,-0.3899999999999999,-0.19934060199999948
-0.28,-0.3799999999999999,-0.19775344800000028
-0.28,-0.3700000000000001,-0.19523060799999992
-0.28,-0.3600000000000001,-0.19178402200000022
-0.28,-0.3500000000000001,-0.18742999400000004
-0.28,-0.3400000000000001,-0.1821891280000003
-0.28,-0.33000000000000007,-0.17608622200000068
-0.28,-0.32000000000000006,-0.1691501500000001
-0.28,-0.31000000000000005,-0.16141373199999975
-0.28,-0.30000000000000004,-0.15291357400000005
-0.28,-0.29000000000000004,-0.14368989200000049
-0.28,-0.28,-0.13378633199999967
-0.28,-0.27,-0.12324975399999971
-0.28,-0.26,-0.11213000799999973
-0.28,-0.25,-0.10047971200000061
-0.28,-0.24,-0.08835398800000005
-0.28,-0.22999999999999998,-0.07581021200000038
-0.28,-0.21999999999999997,-0.0629077339999995
-0.28,-0.20999999999999996,-0.04970760199999946
-0.28,-0.19999999999999996,-0.036272275999999715
-0.28,-0.18999999999999995,-0.022665326000000596
-0.28,-0.17999999999999994,-0.008951131999999973
-0.28,-0.16999999999999993,0.004805414000000452
-0.28,-0.15999999999999992,0.018539223999999965
-0.28,-0.1499999999999999,0.03218531400000013
-0.28,-0.1399999999999999,0.04567911599999941
-0.28,-0.1299999999999999,0.05895678400000004
-0.28,-0.1200000000000001,0.07195549399999956
-0.28,-0.1100000000000001,0.0846137420000006
-0.28,-0.10000000000000009,0.09687163399999998
-0.28,-0.09000000000000008,0.1086711699999996
-0.28,-0.08000000000000007,0.11995651999999946
-0.28,-0.07000000000000006,0.13067428800000025
-0.28,-0.06000000000000005,0.14077376000000053
-0.28,-0.050000000000000044,0.15020714999999996
-0.28,-0.040000000000000036,0.15892982600000072
-0.28,-0.030000000000000027,0.16690051199999933
-0.28,-0.020000000000000018,0.1740814979999996
-0.28,-0.010000000000000009,0.18043880400000067
-0.28,0.0,0.1859423500000006
-0.27,-0.5,-0.16328839399999995
-0.27,-0.49,-0.17088280600000016
-0.27,-0.48,-0.17765924800000055
-0.27,-0.47,-0.1835852819999999
-0.27,-0.45999999999999996,-0.1886325439999993
-0.27,-0.44999999999999996,-0.19277687200000027
-0.27,-0.43999999999999995,-0.19599843000000017
-0.27,-0.42999999999999994,-0.1982817960000005
-0.27,-0.41999999999999993,-0.1996160419999995
-0.27,-0.4099999999999999,-0.19999477799999998
-0.27,-0.3999999999999999,-0.19941619599999993
-0.27,-0.3899999999999999,-0.19788305999999944
-0.27,-0.3799999999999999,-0.1954027120000006
-0.27,-0.3700000000000001,-0.19198702599999962
-0.27,-0.3600000000000001,-0.1876523480000003
-0.27,-0.3500000000000001,-0.18241943000000016
-0.27,-0.3400000000000001,-0.17631331799999972
-0.27,-0.33000000000000007,-0.16936324400000013
-0.27,-0.32000000000000006,-0.16160247199999989
-0.27,-0.31000000000000005,-0.1530681540000003
-0.27,-0.30000000000000004,-0.14380113999999933
-0.27,-0.29000000000000004,-0.1338457880000007
-0.27,-0.28,-0.12324975399999971
-0.27,-0.27,-0.11206375400000046
-0.27,-0.26,-0.10034133799999978
-0.27,-0.25,-0.08813861400000034
-0.27,-0.24,-0.0755139940000007
-0.27,-0.22999999999999998,-0.06252791000000002
-0.27,-0.21999999999999997,-0.04924252200000012
-0.27,-0.20999999999999996,-0.03572142200000028
-0.27,-0.19999999999999996,-0.022029333999999734
-0.27,-0.18999999999999995,-0.008231795999999791
-0.27,-0.17999999999999994,0.00560514400000045
-0.27,-0.16999999999999993,0.019415252000000383
-0.27,-0.15999999999999992,0.033132426000000326
-0.27,-0.1499999999999999,0.04669100600000031
-0.27,-0.1399999999999999,0.06002608600000059
-0.27,-0.1299999999999999,0.07307383800000045
-0.27,-0.1200000000000001,0.08577180599999967
-0.27,-0.1100000000000001,0.09805920799999934
-0.27,-0.10000000000000009,0.1098772260000005
-0.27,-0.09000000000000008,0.12116929200000048
-0.27,-0.08000000000000007,0.13188135200000062
-0.27,-0.07000000000000006,0.14196213400000057
-0.27,-0.06000000000000005,0.15136337999999938
-0.27,-0.050000000000000044,0.1600400919999998
-0.27,-0.040000000000000036,0.16795073400000016
-0.27,-0.030000000000000027,0.17505744200000062
-0.27,-0.020000000000000018,0.18132619600000055
-0.27,-0.010000000000000009,0.18672699199999987
-0.27,0.0,0.19123397599999947
-0.26,-0.5,-0.16991953600000043
-0.26,-0.49,-0.1768440620000007
-0.26,-0.48,-0.18291227200000004
-0.26,-0.47,-0.1880947820000003
-0.26,-0.45999999999999996,-0.1923665
-0.26,-0.44999999999999996,-0.19570674
-0.26,-0.43999999999999995,-0.19809932800000074
-0.26,-0.42999999999999994,-0.19953267799999996
-0.26,-0.41999999999999993,-0.19999985000000042
-0.26,-0.4099999999999999,-0.1994985819999997
-0.26,-0.3999999999999999,-0.19803129999999958
-0.26,-0.3899999999999999,-0.19560510999999958
-0.26,-0.3799999999999999,-0.19223176200000014
-0.26,-0.3700000000000001,-0.1879275860000007
-0.26,-0.3600000000000001,-0.18271342799999957
-0.26,-0.3500000000000001,-0.17661453399999938
-0.26,-0.3400000000000001,-0.1696604339999993
-0.26,-0.33000000000000007,-0.16188480600000044
-0.26,-0.32000000000000006,-0.15332529800000005
-0.26,-0.31000000000000005,-0.1440233559999996
-0.26,-0.30000000000000004,-0.13402402600000018
-0.26,-0.29000000000000004,-0.12337572200000013
-0.26,-0.28,-0.11213000799999973
-0.26,-0.27,-0.10034133799999978
-0.26,-0.26,-0.0880667939999995
-0.26,-0.25,-0.07536581399999986
-0.26,-0.24,-0.06229989600000041
-0.26,-0.22999999999999998,-0.04893230999999931
-0.26,-0.21999999999999997,-0.035327782000000196
-0.26,-0.20999999999999996,-0.021552192000000026
-0.26,-0.19999999999999996,-0.007672239999999442
-0.26,-0.18999999999999995,0.00624486199999974
-0.26,-0.17999999999999994,0.020131723999999407
-0.26,-0.16999999999999993,0.03392110599999976
-0.26,-0.15999999999999992,0.0475462340000008
-0.26,-0.1499999999999999,0.06094113399999945
-0.26,-0.1399999999999999,0.07404094399999939
-0.26,-0.1299999999999999,0.08678223200000024
-0.26,-0.1200000000000001,0.09910330400000045
-0.26,-0.1100000000000001,0.11094449600000056
-0.26,-0.10000000000000009,0.12224847199999966
-0.26,-0.09000000000000008,0.13296049799999987
-0.26,-0.08000000000000007,0.14302870000000079
-0.26,-0.07000000000000006,0.15240432800000003
-0.26,-0.06000000000000005,0.16104198400000058
-0.26,-0.050000000000000044,0.16889984200000052
-0.26,-0.040000000000000036,0.17593985000000023
-0.26,-0.030000000000000027,0.18212792399999955
-0.26,-0.020000000000000018,0.18743409599999983
-0.26,-0.010000000000000009,0.19183267399999981
-0.26,0.0,0.19530235800000062
-0.25,-0.5,-0.17593915199999943
-0.25,-0.49,-0.1821603580000002
-0.25,-0.48,-0.1874893439999994
-0.25,-0.47,-0.19190000600000023
-0.25,-0.45999999999999996,-0.19537074200000004
-0.25,-0.44999999999999996,-0.19788455199999933
-0.25,-0.43999999999999995,-0.19942912399999957
-0.25,-0.42999999999999994,-0.19999689200000004
-0.25,-0.41999999999999993,-0.19958507599999964
-0.25,-0.4099999999999999,-0.1981956920000002
-0.25,-0.3999999999999999,-0.19583554600000075
-0.25,-0.3899999999999999,-0.1925161959999997
-0.25,-0.3799999999999999,-0.18825390399999975
-0.25,-0.3700000000000001,-0.18306954399999997
-0.25,-0.3600000000000001,-0.17698850799999943
-0.25,-0.3500000000000001,-0.17004058400000022
-0.25,-0.3400000000000001,-0.16225979999999962
-0.25,-0.33000000000000007,-0.15368426800000068
-0.25,-0.32000000000000006,-0.14435598999999966
-0.25,-0.31000000000000005,-0.13432065800000004
-0.25,-0.30000000000000004,-0.12362742199999988
-0.25,-0.29000000000000004,-0.11232865999999997
-0.25,-0.28,-0.10047971200000061
-0.25,-0.27,-0.08813861400000034
-0.25,-0.26,-0.07536581399999986
-0.25,-0.25,-0.06222386999999974
-0.25,-0.24,-0.04877715599999988
-0.25,-0.22999999999999998,-0.03509152999999965
-0.25,-0.21999999999999997,-0.021234028000000627
-0.25,-0.20999999999999996,-0.007272519999999338
-0.25,-0.19999999999999996,0.006724610000000464
-0.25,-0.18999999999999995,0.02068880199999934
-0.25,-0.17999999999999994,0.034551657999999374
-0.25,-0.16999999999999993,0.048245282000000556
-0.25,-0.15999999999999992,0.06170260199999977
-0.25,-0.1499999999999999,0.0748576999999997
-0.25,-0.1399999999999999,0.0876461460000002
-0.25,-0.1299999999999999,0.10000530199999957
-0.25,-0.1200000000000001,0.11187463199999992
-0.25,-0.1100000000000001,0.12319599799999992
-0.25,-0.10000000000000009,0.13391395200000034
-0.25,-0.09000000000000008,0.14397599600000044
-0.25,-0.08000000000000007,0.15333284400000058
-0.25,-0.07000000000000006,0.16193867000000073
-0.25,-0.06000000000000005,0.1697513180000001
-0.25,-0.050000000000000044,0.17673252600000078
-0.25,-0.040000000000000036,0.1828480959999994
-0.25,-0.030000000000000027,0.18806807800000058
-0.25,-0.020000000000000018,0.1923669020000005
-0.25,-0.010000000000000009,0.19572351399999954
-0.25,0.0,0.19812147199999974
-0.24,-0.5,-0.18132557600000043
-0.24,-0.49,-0.18681230800000037
-0.24,-0.48,-0.19137354799999995
-0.24,-0.47,-0.19498670400000007
-0.24,-0.45999999999999996,-0.19763387200000015
-0.24,-0.44999999999999996,-0.19930193999999946
-0.24,-0.43999999999999995,-0.19998264400000065
-0.24,-0.42999999999999994,-0.19967261200000053
-0.24,-0.41999999999999993,-0.19837337799999943
-0.24,-0.4099999999999999,-0.19609138000000004
-0.24,-0.3999999999999999,-0.1928379219999996
-0.24,-0.3899999999999999,-0.18862912599999926
-0.24,-0.3799999999999999,-0.18348583799999996
-0.24,-0.3700000000000001,-0.17743353999999978
-0.24,-0.3600000000000001,-0.17050221599999982
-0.24,-0.3500000000000001,-0.16272620600000065
-0.24,-0.3400000000000001,-0.1541440320000007
-0.24,-0.33000000000000007,-0.14479821000000048
-0.24,-0.32000000000000006,-0.13473503999999958
-0.24,-0.31000000000000005,-0.12400437999999947
-0.24,-0.30000000000000004,-0.11265938600000003
-0.24,-0.29000000000000004,-0.10075626600000054
-0.24,-0.28,-0.08835398800000005
-0.24,-0.27,-0.0755139940000007
-0.24,-0.26,-0.06229989600000041
-0.24,-0.25,-0.04877715599999988
-0.24,-0.24,-0.03501277000000014
-0.24,-0.22999999999999998,-0.021074923999999884
-0.24,-0.21999999999999997,-0.0070326719999996845
-0.24,-0.20999999999999996,0.007044419999999718
-0.24,-0.19999999999999996,0.021086613999999226
-0.24,-0.18999999999999995,0.03502434199999982
-0.24,-0.17999999999999994,0.04878855599999943
-0.24,-0.16999999999999993,0.06231106599999947
-0.24,-0.15999999999999992,0.07552487800000018
-0.24,-0.1499999999999999,0.0883645340000001
-0.24,-0.1399999999999999,0.10076641999999936
-0.24,-0.1299999999999999,0.11266909800000069
-0.24,-0.1200000000000001,0.12401360199999933
-0.24,-0.1100000000000001,0.13474372799999945
-0.24,-0.10000000000000009,0.14480631800000054
-0.24,-0.09000000000000008,0.15415152000000054
-0.24,-0.08000000000000007,0.16273304000000044
-0.24,-0.07000000000000006,0.17050835999999947
-0.24,-0.06000000000000005,0.1774389639999996
-0.24,-0.050000000000000044,0.18349051400000027
-0.24,-0.040000000000000036,0.1886330319999998
-0.24,-0.030000000000000027,0.19284104000000046
-0.24,-0.020000000000000018,0.19609369199999938
-0.24,-0.010000000000000009,0.19837487399999953
-0.24,0.0,0.19967328400000062
-0.22999999999999998,-0.5,-0.18605942399999975
-0.22999999999999998,-0.49,-0.1907829419999999
-0.22999999999999998,-0.48,-0.1945505319999995
-0.22999999999999998,-0.47,-0.19734331800000005
-0.22999999999999998,-0.45999999999999996,-0.1991473060000004
-0.22999999999999998,-0.44999999999999996,-0.19995345600000003
-0.22999999999999998,-0.43999999999999995,-0.19975773200000047
-0.22999999999999998,-0.42999999999999994,-0.19856111200000015
-0.22999999999999998,-0.41999999999999993,-0.1963695920000006
-0.22999999999999998,-0.4099999999999999,-0.19319415199999956
-0.22999999999999998,-0.3999999999999999,-0.1890507060000004
-0.22999999999999998,-0.3899999999999999,-0.18396000999999984
-0.22999999999999998,-0.3799999999999999,-0.17794757599999966
-0.22999999999999998,-0.3700000000000001,-0.17104352599999972
-0.22999999999999998,-0.3600000000000001,-0.16328245600000035
-0.22999999999999998,-0.3500000000000001,-0.15470325000000007
-0.22999999999999998,-0.3400000000000001,-0.14534889800000028
-0.22999999999999998,-0.33000000000000007,-0.13526626599999925
-0.22999999999999998,-0.32000000000000006,-0.12450587799999935
-0.22999999999999998,-0.31000000000000005,-0.11312164800000057
-0.22999999999999998,-0.30000000000000004,-0.10117061600000032
-0.22999999999999998,-0.29000000000000004,-0.08871266200000039
-0.22999999999999998,-0.28,-0.07581021200000038
-0.22999999999999998,-0.27,-0.06252791000000002
-0.22999999999999998,-0.26,-0.04893230999999931
-0.22999999999999998,-0.25,-0.03509152999999965
-0.22999999999999998,-0.24,-0.021074923999999884
-0.22999999999999998,-0.22999999999999998,-0.006952721999999745
-0.22999999999999998,-0.21999999999999997,0.007204317999999432
-0.22999999999999998,-0.20999999999999996,0.021325260000000457
-0.22999999999999998,-0.19999999999999996,0.035339351999999824
-0.22999999999999998,-0.18999999999999995,0.04917637399999952
-0.22999999999999998,-0.17999999999999994,0.06276699400000041
-0.22999999999999998,-0.16999999999999993,0.07604311799999985
-0.22999999999999998,-0.15999999999999992,0.08893822600000045
-0.22999999999999998,-0.1499999999999999,0.10138770199999958
-0.22999999999999998,-0.1399999999999999,0.11332917200000026
-0.22999999999999998,-0.1299999999999999,0.12470280200000028
-0.22999999999999998,-0.1200000000000001,0.13545160000000034
-0.22999999999999998,-0.1100000000000001,0.14552171400000025
-0.22999999999999998,-0.10000000000000009,0.1548626839999998
-0.22999999999999998,-0.09000000000000008,0.16342770600000023
-0.22999999999999998,-0.08000000000000007,0.17117386799999967
-0.22999999999999998,-0.07000000000000006,0.17806235399999926
-0.22999999999999998,-0.06000000000000005,0.1840586500000001
-0.22999999999999998,-0.050000000000000044,0.18913271199999993
-0.22999999999999998,-0.040000000000000036,0.19325911600000012
-0.22999999999999998,-0.030000000000000027,0.19641718599999924
-0.22999999999999998,-0.020000000000000018,0.19859109800000008
-0.22999999999999998,-0.010000000000000009,0.19976996200000063
-0.22999999999999998,0.0,0.19994786799999953
-0.21999999999999997,-0.5,-0.19012366000000047
-0.21999999999999997,-0.49,-0.19405778200000012
-0.21999999999999997,-0.48,-0.19700855399999995
-0.21999999999999997,-0.47,-0.19896102600000065
-0.21999999999999997,-0.45999999999999996,-0.19990530200000056
-0.21999999999999997,-0.44999999999999996,-0.1998365980000003
-0.21999999999999997,-0.43999999999999995,-0.19875526400000043
-0.21999999999999997,-0.42999999999999994,-0.1966667760000007
-0.21999999999999997,-0.41999999999999993,-0.1935817200000003
-0.21999999999999997,-0.4099999999999999,-0.18951572600000044
-0.21999999999999997,-0.3999999999999999,-0.1844893999999997
-0.21999999999999997,-0.3899999999999999,-0.17852821200000046
-0.21999999999999997,-0.3799999999999999,-0.17166236599999962
-0.21999999999999997,-0.3700000000000001,-0.16392665799999973
-0.21999999999999997,-0.3600000000000001,-0.15536028399999968
-0.21999999999999997,-0.3500000000000001,-0.14600665199999985
-0.21999999999999997,-0.3400000000000001,-0.13591315999999976
-0.21999999999999997,-0.33000000000000007,-0.12513095799999974
-0.21999999999999997,-0.32000000000000006,-0.11371467799999946
-0.21999999999999997,-0.31000000000000005,-0.10172217199999944
-0.21999999999999997,-0.30000000000000004,-0.08921421000000007
-0.21999999999999997,-0.29000000000000004,-0.07625417400000034
-0.21999999999999997,-0.28,-0.0629077339999995
-0.21999999999999997,-0.27,-0.04924252200000012
-0.21999999999999997,-0.26,-0.035327782000000196
-0.21999999999999997,-0.25,-0.021234028000000627
-0.21999999999999997,-0.24,-0.0070326719999996845
-0.21999999999999997,-0.22999999999999998,0.007204317999999432
-0.21999999999999997,-0.21999999999999997,0.02140480200000061
-0.21999999999999997,-0.20999999999999996,0.03549682200000026
-0.21999999999999997,-0.19999999999999996,0.04940897000000044
-0.21999999999999997,-0.18999999999999995,0.06307074599999973
-0.21999999999999997,-0.17999999999999994,0.07641292600000038
-0.21999999999999997,-0.16999999999999993,0.08936789800000033
-0.21999999999999997,-0.15999999999999992,0.10187001400000062
-0.21999999999999997,-0.1499999999999999,0.11385592599999939
-0.21999999999999997,-0.1399999999999999,0.12526489600000024
-0.21999999999999997,-0.1299999999999999,0.13603911200000018
-0.21999999999999997,-0.1200000000000001,0.1461239759999997
-0.21999999999999997,-0.1100000000000001,0.15546838799999985
-0.21999999999999997,-0.10000000000000009,0.16402499400000048
-0.21999999999999997,-0.09000000000000008,0.17175043600000062
-0.21999999999999997,-0.08000000000000007,0.17860556600000033
-0.21999999999999997,-0.07000000000000006,0.18455565000000007
-0.21999999999999997,-0.06000000000000005,0.1895705359999993
-0.21999999999999997,-0.050000000000000044,0.19362480999999998
-0.21999999999999997,-0.040000000000000036,0.19669793000000046
-0.21999999999999997,-0.030000000000000027,0.19877432199999978
-0.21999999999999997,-0.020000000000000018,0.19984346600000014
-0.21999999999999997,-0.010000000000000009,0.19989994400000066
-0.21999999999999997,0.0,0.19894346800000018
-0.20999999999999996,-0.5,-0.19350365399999991
-0.20999999999999996,-0.49,-0.1966248820000004
-0.20999999999999996,-0.48,-0.19873852999999997
-0.20999999999999996,-0.47,-0.19983376800000063
-0.20999999999999996,-0.45999999999999996,-0.19990498599999995
-0.20999999999999996,-0.44999999999999996,-0.19895181400000017
-0.20999999999999996,-0.43999999999999995,-0.1969791400000005
-0.20999999999999996,-0.42999999999999994,-0.1939970720000005
-0.20999999999999996,-0.41999999999999993,-0.19002089199999972
-0.20999999999999996,-0.4099999999999999,-0.18507097399999994
-0.20999999999999996,-0.3999999999999999,-0.17917268399999953
-0.20999999999999996,-0.3899999999999999,-0.17235624799999982
-0.20999999999999996,-0.3799999999999999,-0.16465659200000005
-0.20999999999999996,-0.3700000000000001,-0.15611317599999952
-0.20999999999999996,-0.3600000000000001,-0.14676977999999963
-0.20999999999999996,-0.3500000000000001,-0.1366742799999997
-0.20999999999999996,-0.3400000000000001,-0.12587841
-0.20999999999999996,-0.33000000000000007,-0.11443749200000042
-0.20999999999999996,-0.32000000000000006,-0.10241015400000042
-0.20999999999999996,-0.31000000000000005,-0.08985803000000059
-0.20999999999999996,-0.30000000000000004,-0.07684543799999943
-0.20999999999999996,-0.29000000000000004,-0.06343906400000066
-0.20999999999999996,-0.28,-0.04970760199999946
-0.20999999999999996,-0.27,-0.03572142200000028
-0.20999999999999996,-0.26,-0.021552192000000026
-0.20999999999999996,-0.25,-0.007272519999999338
-0.20999999999999996,-0.24,0.007044419999999718
-0.20999999999999996,-0.22999999999999998,0.021325260000000457
-0.20999999999999996,-0.21999999999999997,0.03549682200000026
-0.20999999999999996,-0.20999999999999996,0.04948648600000061
-0.20999999999999996,-0.19999999999999996,0.06322256199999998
-0.20999999999999996,-0.18999999999999995,0.07663466399999952
-0.20999999999999996,-0.17999999999999994,0.08965405999999954
-0.20999999999999996,-0.16999999999999993,0.10221403400000062
-0.20999999999999996,-0.15999999999999992,0.11425022800000018
-0.20999999999999996,-0.1499999999999999,0.1257009600000003
-0.20999999999999996,-0.1399999999999999,0.1365075540000007
-0.20999999999999996,-0.1299999999999999,0.1466146339999994
-0.20999999999999996,-0.1200000000000001,0.15597040400000006
-0.20999999999999996,-0.1100000000000001,0.16452692600000063
-0.20999999999999996,-0.10000000000000009,0.17224034999999982
-0.20999999999999996,-0.09000000000000008,0.17907115200000012
-0.20999999999999996,-0.08000000000000007,0.18498432599999992
-0.20999999999999996,-0.07000000000000006,0.1899495720000004
-0.20999999999999996,-0.06000000000000005,0.19394144599999952
-0.20999999999999996,-0.050000000000000044,0.19693949199999983
-0.20999999999999996,-0.040000000000000036,0.1989283479999997
-0.20999999999999996,-0.030000000000000027,0.19989781999999967
-0.20999999999999996,-0.020000000000000018,0.1998429419999994
-0.20999999999999996,-0.010000000000000009,0.1987639959999996
-0.20999999999999996,0.0,0.19666650799999985
-0.19999999999999996,-0.5,-0.19618724599999948
-0.19999999999999996,-0.49,-0.1984748819999993
-0.19999999999999996,-0.48,-0.19973406799999938
-0.19999999999999996,-0.47,-0.19995827999999993
-0.19999999999999996,-0.45999999999999996,-0.19914635599999997
-0.19999999999999996,-0.44999999999999996,-0.1973025039999996
-0.19999999999999996,-0.43999999999999995,-0.19443627800000063
