point x,Function Value
2.5195,1.074381173
2.5198,1.072400932
2.5201,1.070422709
2.5204,1.068446532
2.5207,1.066472429
2.521,1.06450043
2.5213,1.062530561
2.5216,1.060562851
2.5219,1.058597329
2.5222,1.056634021
2.5225,1.054672956
2.5228,1.05271416
2.5231,1.050757661
2.5234,1.048803487
2.5237,1.046851664
2.524,1.04490222
2.5243,1.04295518
2.5246,1.041010571
2.5249,1.039068421
2.5252,1.037128755
2.5255,1.035191599
2.5258,1.033256979
2.5261,1.031324921
2.5264,1.029395451
2.5267,1.027468594
2.527,1.025544376
2.5273,1.023622821
2.5276,1.021703956
2.5279,1.019787804
2.5282,1.017874391
2.5285,1.015963742
2.5288,1.014055879
2.5291,1.012150829
2.5294,1.010248615
2.5297,1.008349261
2.53,1.006452792
2.5303,1.004559229
2.5306,1.002668599
2.5309,1.000780923
2.5312,0.998896225
2.5315,0.997014528
2.5318,0.995135855
2.5321,0.993260228
2.5324,0.991387672
2.5327,0.989518207
2.533,0.987651857
2.5333,0.985788643
2.5336,0.983928588
2.5339,0.982071713
2.5342,0.980218041
2.5345,0.978367592
2.5348,0.976520389
2.5351,0.974676453
2.5354,0.972835804
2.5357,0.970998464
2.536,0.969164453
2.5363,0.967333793
2.5366,0.965506504
2.5369,0.963682605
2.5372,0.961862119
2.5375,0.960045064
2.5378,0.958231461
2.5381,0.956421329
2.5384,0.954614688
2.5387,0.952811557
2.539,0.951011957
2.5393,0.949215905
2.5396,0.947423422
2.5399,0.945634526
2.5402,0.943849236
2.5405,0.94206757
2.5408,0.940289548
2.5411,0.938515186
2.5414,0.936744504
2.5417,0.93497752
2.542,0.933214252
2.5423,0.931454716
2.5426,0.929698932
2.5429,0.927946915
2.5432,0.926198685
2.5435,0.924454257
2.5438,0.922713649
2.5441,0.920976878
2.5444,0.91924396
2.5447,0.917514913
2.545,0.915789752
2.5453,0.914068494
2.5456,0.912351155
2.5459,0.910637752
2.5462,0.908928299
2.5465,0.907222814
2.5468,0.90552131
2.5471,0.903823805
2.5474,0.902130313
2.5477,0.90044085
2.548,0.89875543
2.5483,0.897074069
2.5486,0.895396782
2.5489,0.893723582
2.5492,0.892054485
2.5495,0.890389505
2.5498,0.888728656
2.5501,0.887071952
2.5504,0.885419408
2.5507,0.883771038
2.551,0.882126854
2.5513,0.880486871
2.5516,0.878851102
2.5519,0.87721956
2.5522,0.875592259
2.5525,0.873969211
2.5528,0.87235043
2.5531,0.870735929
2.5534,0.86912572
2.5537,0.867519815
2.554,0.865918228
2.5543,0.86432097
2.5546,0.862728054
2.5549,0.861139492
2.5552,0.859555295
2.5555,0.857975475
2.5558,0.856400045
2.5561,0.854829016
2.5564,0.853262398
2.5567,0.851700205
2.557,0.850142445
2.5573,0.848589132
2.5576,0.847040275
2.5579,0.845495886
2.5582,0.843955975
2.5585,0.842420553
2.5588,0.84088963
2.5591,0.839363218
2.5594,0.837841325
2.5597,0.836323962
2.56,0.834811139
2.5603,0.833302866
2.5606,0.831799153
2.5609,0.83030001
2.5612,0.828805446
2.5615,0.82731547
2.5618,0.825830092
2.5621,0.824349321
2.5624,0.822873167
2.5627,0.821401638
2.563,0.819934742
2.5633,0.81847249
2.5636,0.81701489
2.5639,0.815561949
2.5642,0.814113677
2.5645,0.812670083
2.5648,0.811231173
2.5651,0.809796958
2.5654,0.808367443
2.5657,0.806942638
2.566,0.805522551
2.5663,0.804107189
2.5666,0.802696559
2.5669,0.80129067
2.5672,0.799889529
2.5675,0.798493143
2.5678,0.797101519
2.5681,0.795714664
2.5684,0.794332587
2.5687,0.792955293
2.569,0.791582789
2.5693,0.790215083
2.5696,0.788852181
2.5699,0.787494089
2.5702,0.786140815
2.5705,0.784792364
2.5708,0.783448742
2.5711,0.782109957
2.5714,0.780776014
2.5717,0.77944692
2.572,0.778122679
2.5723,0.776803299
2.5726,0.775488784
2.5729,0.774179141
2.5732,0.772874376
2.5735,0.771574493
2.5738,0.770279499
2.5741,0.768989398
2.5744,0.767704196
2.5747,0.766423898
2.575,0.76514851
2.5753,0.763878036
2.5756,0.762612481
2.5759,0.761351851
2.5762,0.760096149
2.5765,0.758845382
2.5768,0.757599553
2.5771,0.756358667
2.5774,0.755122729
2.5777,0.753891742
2.578,0.752665713
2.5783,0.751444644
2.5786,0.75022854
2.5789,0.749017405
2.5792,0.747811243
2.5795,0.746610059
2.5798,0.745413856
2.5801,0.744222638
2.5804,0.743036409
2.5807,0.741855172
2.581,0.740678933
2.5813,0.739507693
2.5816,0.738341456
2.5819,0.737180227
2.5822,0.736024009
2.5825,0.734872804
2.5828,0.733726617
2.5831,0.73258545
2.5834,0.731449306
2.5837,0.73031819
2.584,0.729192104
2.5843,0.72807105
2.5846,0.726955032
2.5849,0.725844054
2.5852,0.724738117
2.5855,0.723637224
2.5858,0.722541379
2.5861,0.721450583
2.5864,0.72036484
2.5867,0.719284153
2.587,0.718208523
2.5873,0.717137953
2.5876,0.716072446
2.5879,0.715012004
2.5882,0.71395663
2.5885,0.712906325
2.5888,0.711861092
2.5891,0.710820934
2.5894,0.709785851
2.5897,0.708755848
2.59,0.707730925
2.5903,0.706711084
2.5906,0.705696328
2.5909,0.704686659
2.5912,0.703682078
2.5915,0.702682587
2.5918,0.701688189
2.5921,0.700698885
2.5924,0.699714676
2.5927,0.698735565
2.593,0.697761554
2.5933,0.696792643
2.5936,0.695828834
2.5939,0.69487013
2.5942,0.693916531
2.5945,0.692968039
2.5948,0.692024656
2.5951,0.691086383
2.5954,0.690153222
2.5957,0.689225173
2.596,0.688302239
2.5963,0.68738442
2.5966,0.686471718
2.5969,0.685564135
2.5972,0.68466167
2.5975,0.683764327
2.5978,0.682872106
2.5981,0.681985007
2.5984,0.681103033
2.5987,0.680226185
2.599,0.679354462
2.5993,0.678487868
2.5996,0.677626402
2.5999,0.676770066
2.6002,0.675918861
2.6005,0.675072788
2.6008,0.674231847
2.6011,0.67339604
2.6014,0.672565368
2.6017,0.671739832
2.602,0.670919432
2.6023,0.67010417
2.6026,0.669294047
2.6029,0.668489062
2.6032,0.667689218
2.6035,0.666894516
2.6038,0.666104955
2.6041,0.665320537
2.6044,0.664541262
2.6047,0.663767132
2.605,0.662998148
2.6053,0.662234309
2.6056,0.661475618
2.6059,0.660722074
2.6062,0.659973678
2.6065,0.659230432
2.6068,0.658492336
2.6071,0.657759391
2.6074,0.657031597
2.6077,0.656308955
2.608,0.655591467
2.6083,0.654879133
2.6086,0.654171953
2.6089,0.653469928
2.6092,0.65277306
2.6095,0.652081348
2.6098,0.651394794
2.6101,0.650713399
2.6104,0.650037162
2.6107,0.649366086
2.611,0.64870017
2.6113,0.648039416
2.6116,0.647383823
2.6119,0.646733394
2.6122,0.646088129
2.6125,0.645448028
2.6128,0.644813092
2.6131,0.644183323
2.6134,0.643558721
2.6137,0.642939286
2.614,0.64232502
2.6143,0.641715924
2.6146,0.641111997
2.6149,0.640513242
2.6152,0.639919659
2.6155,0.639331249
2.6158,0.638748013
2.6161,0.638169951
2.6164,0.637597065
2.6167,0.637029356
2.617,0.636466824
2.6173,0.63590947
2.6176,0.635357296
2.6179,0.634810303
2.6182,0.634268491
2.6185,0.633731861
2.6188,0.633200415
2.6191,0.632674153
2.6194,0.632153077
2.6197,0.631637188
2.62,0.631126486
2.6203,0.630620974
2.6206,0.630120652
2.6209,0.629625521
2.6212,0.629135582
2.6215,0.628650838
2.6218,0.628171288
2.6221,0.627696935
2.6224,0.627227779
2.6227,0.626763822
2.623,0.626305065
2.6233,0.62585151
2.6236,0.625403158
2.6239,0.62496001
2.6242,0.624522068
2.6245,0.624089333
2.6248,0.623661807
2.6251,0.623239492
2.6254,0.622822388
2.6257,0.622410498
2.626,0.622003822
2.6263,0.621602363
2.6266,0.621206123
2.6269,0.620815103
2.6272,0.620429304
2.6275,0.620048729
2.6278,0.619673379
2.6281,0.619303256
2.6284,0.618938362
2.6287,0.6185787
2.629,0.618224269
2.6293,0.617875074
2.6296,0.617531115
2.6299,0.617192395
2.6302,0.616858916
2.6305,0.61653068
2.6308,0.616207688
2.6311,0.615889944
2.6314,0.615577449
2.6317,0.615270206
2.632,0.614968216
2.6323,0.614671483
2.6326,0.614380008
2.6329,0.614093794
2.6332,0.613812843
2.6335,0.613537158
2.6338,0.613266742
2.6341,0.613001596
2.6344,0.612741723
2.6347,0.612487127
2.635,0.612237809
2.6353,0.611993773
2.6356,0.61175502
2.6359,0.611521555
2.6362,0.611293379
2.6365,0.611070496
2.6368,0.610852908
2.6371,0.610640619
2.6374,0.610433631
2.6377,0.610231948
2.638,0.610035572
2.6383,0.609844507
2.6386,0.609658755
2.6389,0.609478321
2.6392,0.609303207
2.6395,0.609133417
2.6398,0.608968954
2.6401,0.608809821
2.6404,0.608656022
2.6407,0.60850756
2.641,0.608364439
2.6413,0.608226663
2.6416,0.608094234
2.6419,0.607967157
2.6422,0.607845436
2.6425,0.607729074
2.6428,0.607618075
2.6431,0.607512443
2.6434,0.607412182
2.6437,0.607317296
2.644,0.607227788
2.6443,0.607143664
2.6446,0.607064926
2.6449,0.60699158
2.6452,0.606923629
2.6455,0.606861078
2.6458,0.60680393
2.6461,0.606752191
2.6464,0.606705865
2.6467,0.606664956
2.647,0.606629469
2.6473,0.606599408
2.6476,0.606574778
2.6479,0.606555583
2.6482,0.606541829
2.6485,0.60653352
2.6488,0.606530661
2.6491,0.606533257
2.6494,0.606541313
2.6497,0.606554833
2.65,0.606573823
2.6503,0.606598288
2.6506,0.606628233
2.6509,0.606663663
2.6512,0.606704584
2.6515,0.606751001
2.6518,0.606802918
2.6521,0.606860342
2.6524,0.606923279
2.6527,0.606991732
2.653,0.607065709
2.6533,0.607145215
2.6536,0.607230255
2.6539,0.607320835
2.6542,0.607416961
2.6545,0.607518639
2.6548,0.607625875
2.6551,0.607738674
2.6554,0.607857043
2.6557,0.607980988
2.656,0.608110515
2.6563,0.608245629
2.6566,0.608386338
2.6569,0.608532647
2.6572,0.608684564
2.6575,0.608842093
2.6578,0.609005242
2.6581,0.609174018
2.6584,0.609348426
2.6587,0.609528474
2.659,0.609714167
2.6593,0.609905513
2.6596,0.610102519
2.6599,0.610305192
2.6602,0.610513537
2.6605,0.610727563
2.6608,0.610947276
2.6611,0.611172683
2.6614,0.611403791
2.6617,0.611640608
2.662,0.61188314
2.6623,0.612131396
2.6626,0.612385382
2.6629,0.612645105
2.6632,0.612910574
2.6635,0.613181795
2.6638,0.613458776
2.6641,0.613741525
2.6644,0.614030049
2.6647,0.614324357
2.665,0.614624455
2.6653,0.614930351
2.6656,0.615242055
2.6659,0.615559572
2.6662,0.615882912
2.6665,0.616212082
2.6668,0.61654709
2.6671,0.616887945
2.6674,0.617234655
2.6677,0.617587227
2.668,0.617945671
2.6683,0.618309994
2.6686,0.618680205
2.6689,0.619056312
2.6692,0.619438324
2.6695,0.619826249
2.6698,0.620220097
2.6701,0.620619874
2.6704,0.621025591
2.6707,0.621437256
2.671,0.621854877
2.6713,0.622278464
2.6716,0.622708025
2.6719,0.62314357
2.6722,0.623585107
2.6725,0.624032645
2.6728,0.624486193
2.6731,0.624945761
2.6734,0.625411358
2.6737,0.625882992
2.674,0.626360673
2.6743,0.626844411
2.6746,0.627334214
2.6749,0.627830093
2.6752,0.628332056
2.6755,0.628840113
2.6758,0.629354273
2.6761,0.629874547
2.6764,0.630400943
2.6767,0.630933471
2.677,0.631472141
2.6773,0.632016963
2.6776,0.632567947
2.6779,0.633125102
2.6782,0.633688437
2.6785,0.634257964
2.6788,0.634833692
2.6791,0.635415631
2.6794,0.63600379
2.6797,0.636598181
2.68,0.637198812
2.6803,0.637805695
2.6806,0.638418839
2.6809,0.639038254
2.6812,0.639663951
2.6815,0.64029594
2.6818,0.640934231
2.6821,0.641578834
2.6824,0.642229761
2.6827,0.64288702
2.683,0.643550624
2.6833,0.644220581
2.6836,0.644896903
2.6839,0.6455796
2.6842,0.646268682
2.6845,0.646964161
2.6848,0.647666046
2.6851,0.648374348
2.6854,0.649089079
2.6857,0.649810248
2.686,0.650537866
2.6863,0.651271944
2.6866,0.652012493
2.6869,0.652759523
2.6872,0.653513046
2.6875,0.654273071
2.6878,0.65503961
2.6881,0.655812674
2.6884,0.656592273
2.6887,0.657378419
2.689,0.658171121
2.6893,0.658970391
2.6896,0.659776241
2.6899,0.66058868
2.6902,0.66140772
2.6905,0.662233371
2.6908,0.663065645
2.6911,0.663904553
2.6914,0.664750105
2.6917,0.665602313
2.692,0.666461187
2.6923,0.667326738
2.6926,0.668198978
2.6929,0.669077917
2.6932,0.669963566
2.6935,0.670855936
2.6938,0.671755039
2.6941,0.672660885
2.6944,0.673573485
2.6947,0.674492851
2.695,0.675418992
2.6953,0.676351921
2.6956,0.677291648
2.6959,0.678238183
2.6962,0.679191539
2.6965,0.680151725
2.6968,0.681118753
2.6971,0.682092634
2.6974,0.683073378
2.6977,0.684060997
2.698,0.6850555
2.6983,0.6860569
2.6986,0.687065207
2.6989,0.688080431
2.6992,0.689102584
2.6995,0.690131675
2.6998,0.691167717
2.7001,0.692210719
2.7004,0.693260692
2.7007,0.694317647
2.701,0.695381594
2.7013,0.696452544
2.7016,0.697530507
2.7019,0.698615495
2.7022,0.699707517
2.7025,0.700806583
2.7028,0.701912705
2.7031,0.703025893
2.7034,0.704146156
2.7037,0.705273505
2.704,0.70640795
2.7043,0.707549502
2.7046,0.70869817
2.7049,0.709853964
2.7052,0.711016895
2.7055,0.712186973
2.7058,0.713364207
2.7061,0.714548606
2.7064,0.715740182
2.7067,0.716938943
2.707,0.7181449
2.7073,0.719358061
2.7076,0.720578437
2.7079,0.721806036
2.7082,0.723040868
2.7085,0.724282943
2.7088,0.725532269
2.7091,0.726788855
2.7094,0.728052712
2.7097,0.729323847
2.71,0.73060227
2.7103,0.731887989
2.7106,0.733181013
2.7109,0.734481351
2.7112,0.735789012
2.7115,0.737104003
2.7118,0.738426333
2.7121,0.73975601
2.7124,0.741093043
2.7127,0.74243744
2.713,0.743789208
2.7133,0.745148356
2.7136,0.74651489
2.7139,0.747888819
2.7142,0.749270151
2.7145,0.750658892
2.7148,0.75205505
2.7151,0.753458632
2.7154,0.754869646
2.7157,0.756288097
2.716,0.757713993
2.7163,0.759147341
2.7166,0.760588147
2.7169,0.762036417
2.7172,0.763492159
2.7175,0.764955377
2.7178,0.766426078
2.7181,0.767904268
2.7184,0.769389952
2.7187,0.770883136
2.719,0.772383826
2.7193,0.773892026
2.7196,0.775407743
2.7199,0.77693098
2.7202,0.778461742
2.7205,0.780000035
2.7208,0.781545862
2.7211,0.783099229
2.7214,0.784660138
2.7217,0.786228594
2.722,0.787804602
2.7223,0.789388163
2.7226,0.790979283
2.7229,0.792577963
2.7232,0.794184208
2.7235,0.795798019
2.7238,0.7974194
2.7241,0.799048353
2.7244,0.800684881
2.7247,0.802328985
2.725,0.803980667
2.7253,0.80563993
2.7256,0.807306773
2.7259,0.8089812
2.7262,0.81066321
2.7265,0.812352805
2.7268,0.814049985
2.7271,0.81575475
2.7274,0.817467101
2.7277,0.819187037
2.728,0.820914559
2.7283,0.822649665
2.7286,0.824392356
2.7289,0.826142629
2.7292,0.827900484
2.7295,0.829665918
2.7298,0.831438932
2.7301,0.833219521
2.7304,0.835007684
2.7307,0.836803419
2.731,0.838606722
2.7313,0.840417591
2.7316,0.842236023
2.7319,0.844062012
2.7322,0.845895557
2.7325,0.847736652
2.7328,0.849585293
2.7331,0.851441475
2.7334,0.853305194
2.7337,0.855176444
2.734,0.857055219
2.7343,0.858941513
2.7346,0.860835321
2.7349,0.862736636
2.7352,0.864645451
2.7355,0.866561758
2.7358,0.868485551
2.7361,0.870416821
2.7364,0.872355561
2.7367,0.874301762
2.737,0.876255415
2.7373,0.878216511
2.7376,0.880185041
2.7379,0.882160996
2.7382,0.884144364
2.7385,0.886135136
2.7388,0.888133301
2.7391,0.890138847
2.7394,0.892151764
2.7397,0.894172038
2.74,0.896199659
2.7403,0.898234614
2.7406,0.900276889
2.7409,0.902326471
2.7412,0.904383347
2.7415,0.906447502
2.7418,0.908518922
2.7421,0.910597593
2.7424,0.912683498
2.7427,0.914776623
2.743,0.916876951
2.7433,0.918984465
2.7436,0.92109915
2.7439,0.923220988
2.7442,0.925349961
2.7445,0.92748605
2.7448,0.929629239
2.7451,0.931779507
2.7454,0.933936836
2.7457,0.936101205
2.746,0.938272594
2.7463,0.940450984
2.7466,0.942636352
2.7469,0.944828678
2.7472,0.947027938
2.7475,0.949234112
2.7478,0.951447176
2.7481,0.953667106
2.7484,0.95589388
2.7487,0.958127472
2.749,0.960367859
2.7493,0.962615014
2.7496,0.964868913
2.7499,0.967129529
2.7502,0.969396835
2.7505,0.971670805
2.7508,0.973951411
2.7511,0.976238625
2.7514,0.978532419
2.7517,0.980832762
2.752,0.983139627
2.7523,0.985452982
2.7526,0.987772797
2.7529,0.990099042
2.7532,0.992431684
2.7535,0.994770692
2.7538,0.997116033
2.7541,0.999467673
2.7544,1.00182558
2.7547,1.004189719
2.755,1.006560055
2.7553,1.008936552
2.7556,1.011319177
2.7559,1.013707891
2.7562,1.016102658
2.7565,1.01850344
2.7568,1.020910201
2.7571,1.0233229
2.7574,1.025741499
2.7577,1.028165959
2.758,1.030596239
2.7583,1.033032299
2.7586,1.035474097
2.7589,1.037921591
2.7592,1.040374738
2.7595,1.042833497
2.7598,1.045297822
2.7601,1.04776767
2.7604,1.050242997
2.7607,1.052723756
2.761,1.055209902
2.7613,1.057701388
2.7616,1.060198167
2.7619,1.062700191
2.7622,1.065207412
2.7625,1.067719781
2.7628,1.070237249
2.7631,1.072759764
2.7634,1.075287277
2.7637,1.077819737
2.764,1.08035709
2.7643,1.082899285
2.7646,1.085446268
2.7649,1.087997985
2.7652,1.090554382
2.7655,1.093115404
2.7658,1.095680995
2.7661,1.098251099
2.7664,1.100825659
2.7667,1.103404617
2.767,1.105987915
2.7673,1.108575493
2.7676,1.111167294
2.7679,1.113763255
2.7682,1.116363318
2.7685,1.118967419
2.7688,1.121575498
2.7691,1.124187491
2.7694,1.126803335
2.7697,1.129422966
2.77,1.132046319
2.7703,1.134673329
2.7706,1.137303931
2.7709,1.139938057
2.7712,1.14257564
2.7715,1.145216613
2.7718,1.147860907
2.7721,1.150508452
2.7724,1.153159178
2.7727,1.155813017
2.773,1.158469895
2.7733,1.161129741
2.7736,1.163792483
2.7739,1.166458047
2.7742,1.169126361
2.7745,1.171797348
2.7748,1.174470935
2.7751,1.177147045
2.7754,1.179825603
2.7757,1.18250653
2.776,1.185189749
2.7763,1.187875182
2.7766,1.19056275
2.7769,1.193252373
2.7772,1.19594397
2.7775,1.198637461
2.7778,1.201332764
2.7781,1.204029796
2.7784,1.206728475
2.7787,1.209428717
2.779,1.212130438
2.7793,1.214833552
2.7796,1.217537974
2.7799,1.220243618
2.7802,1.222950398
2.7805,1.225658224
2.7808,1.22836701
2.7811,1.231076667
2.7814,1.233787104
2.7817,1.236498233
2.782,1.239209962
2.7823,1.241922199
2.7826,1.244634853
2.7829,1.247347832
2.7832,1.250061041
2.7835,1.252774388
2.7838,1.255487777
2.7841,1.258201114
2.7844,1.260914302
2.7847,1.263627246
2.785,1.266339848
2.7853,1.269052011
2.7856,1.271763636
2.7859,1.274474626
2.7862,1.277184879
2.7865,1.279894298
2.7868,1.28260278
2.7871,1.285310224
2.7874,1.28801653
2.7877,1.290721594
2.788,1.293425314
2.7883,1.296127585
2.7886,1.298828305
2.7889,1.301527369
2.7892,1.30422467
2.7895,1.306920104
2.7898,1.309613565
2.7901,1.312304944
2.7904,1.314994135
2.7907,1.317681031
2.791,1.320365521
2.7913,1.323047498
2.7916,1.325726852
2.7919,1.328403473
2.7922,1.33107725
2.7925,1.333748072
2.7928,1.336415828
2.7931,1.339080405
2.7934,1.341741691
2.7937,1.344399573
2.794,1.347053937
2.7943,1.34970467
2.7946,1.352351656
2.7949,1.354994781
2.7952,1.357633929
2.7955,1.360268985
2.7958,1.362899832
2.7961,1.365526353
2.7964,1.368148432
2.7967,1.370765951
2.797,1.373378791
2.7973,1.375986834
2.7976,1.378589962
2.7979,1.381188055
2.7982,1.383780994
2.7985,1.386368658
2.7988,1.388950928
2.7991,1.391527682
2.7994,1.3940988
2.7997,1.396664159
2.8,1.399223639
2.8003,1.401777118
2.8006,1.404324472
2.8009,1.406865579
2.8012,1.409400317
2.8015,1.411928561
2.8018,1.414450188
2.8021,1.416965075
2.8024,1.419473096
2.8027,1.421974129
2.803,1.424468047
2.8033,1.426954726
2.8036,1.429434041
2.8039,1.431905867
2.8042,1.434370077
2.8045,1.436826547
2.8048,1.439275149
2.8051,1.441715759
2.8054,1.444148249
2.8057,1.446572493
2.806,1.448988364
2.8063,1.451395736
2.8066,1.453794481
2.8069,1.456184473
2.8072,1.458565584
2.8075,1.460937687
2.8078,1.463300654
2.8081,1.465654359
2.8084,1.467998672
2.8087,1.470333468
2.809,1.472658618
2.8093,1.474973995
2.8096,1.47727947
2.8099,1.479574916
2.8102,1.481860206
2.8105,1.484135211
2.8108,1.486399803
2.8111,1.488653856
2.8114,1.490897242
2.8117,1.493129832
2.812,1.4953515
2.8123,1.497562117
2.8126,1.499761557
2.8129,1.501949693
2.8132,1.504126396
2.8135,1.506291541
2.8138,1.508444999
2.8141,1.510586645
2.8144,1.512716352
2.8147,1.514833994
2.815,1.516939443
2.8153,1.519032575
2.8156,1.521113264
2.8159,1.523181383
2.8162,1.525236808
2.8165,1.527279413
2.8168,1.529309074
2.8171,1.531325666
2.8174,1.533329065
2.8177,1.535319146
2.818,1.537295787
2.8183,1.539258864
2.8186,1.541208254
2.8189,1.543143834
2.8192,1.545065482
2.8195,1.546973076
2.8198,1.548866495
2.8201,1.550745617
2.8204,1.552610323
2.8207,1.554460491
2.821,1.556296003
2.8213,1.558116738
2.8216,1.559922577
2.8219,1.561713404
2.8222,1.563489099
2.8225,1.565249545
2.8228,1.566994626
2.8231,1.568724224
2.8234,1.570438226
2.8237,1.572136514
2.824,1.573818976
2.8243,1.575485496
2.8246,1.577135961
2.8249,1.578770259
2.8252,1.580388278
2.8255,1.581989906
2.8258,1.583575031
2.8261,1.585143545
2.8264,1.586695337
2.8267,1.5882303
2.827,1.589748323
2.8273,1.591249302
2.8276,1.592733128
2.8279,1.594199696
2.8282,1.595648901
2.8285,1.597080639
2.8288,1.598494806
2.8291,1.599891299
2.8294,1.601270017
2.8297,1.602630859
2.83,1.603973723
2.8303,1.605298512
2.8306,1.606605126
2.8309,1.607893468
2.8312,1.609163442
2.8315,1.61041495
2.8318,1.6116479
2.8321,1.612862195
2.8324,1.614057745
2.8327,1.615234456
2.833,1.616392237
2.8333,1.617530998
2.8336,1.618650651
2.8339,1.619751107
2.8342,1.620832279
2.8345,1.621894081
2.8348,1.622936428
2.8351,1.623959236
2.8354,1.624962421
2.8357,1.625945904
2.836,1.626909601
2.8363,1.627853435
2.8366,1.628777326
2.8369,1.629681197
2.8372,1.630564971
2.8375,1.631428574
2.8378,1.632271932
2.8381,1.633094971
2.8384,1.63389762
2.8387,1.634679809
2.839,1.635441468
2.8393,1.636182529
2.8396,1.636902926
2.8399,1.637602592
2.8402,1.638281464
2.8405,1.638939478
2.8408,1.639576573
2.8411,1.640192687
2.8414,1.640787761
2.8417,1.641361738
2.842,1.64191456
2.8423,1.642446172
2.8426,1.64295652
2.8429,1.643445551
2.8432,1.643913213
2.8435,1.644359457
2.8438,1.644784233
2.8441,1.645187494
2.8444,1.645569193
2.8447,1.645929286
2.845,1.64626773
2.8453,1.646584483
2.8456,1.646879503
2.8459,1.647152752
2.8462,1.647404191
2.8465,1.647633785
2.8468,1.647841498
2.8471,1.648027297
2.8474,1.648191149
2.8477,1.648333024
2.848,1.648452892
2.8483,1.648550726
2.8486,1.648626499
2.8489,1.648680186
2.8492,1.648711764
2.8495,1.648721211
2.8498,1.648708506
2.8501,1.648673629
2.8504,1.648616565
2.8507,1.648537295
2.851,1.648435806
2.8513,1.648312084
2.8516,1.648166119
2.8519,1.647997899
2.8522,1.647807416
2.8525,1.647594662
2.8528,1.647359633
2.8531,1.647102324
2.8534,1.646822733
2.8537,1.646520858
2.854,1.646196699
2.8543,1.64585026
2.8546,1.645481542
2.8549,1.645090551
2.8552,1.644677294
2.8555,1.644241778
2.8558,1.643784014
2.8561,1.643304012
2.8564,1.642801784
2.8567,1.642277345
2.857,1.64173071
2.8573,1.641161898
2.8576,1.640570925
2.8579,1.639957813
2.8582,1.639322583
2.8585,1.638665258
2.8588,1.637985864
2.8591,1.637284426
2.8594,1.636560972
2.8597,1.635815532
2.86,1.635048136
2.8603,1.634258817
2.8606,1.633447609
2.8609,1.632614547
2.8612,1.631759667
2.8615,1.630883009
2.8618,1.629984612
2.8621,1.629064517
2.8624,1.628122768
2.8627,1.627159408
2.863,1.626174483
2.8633,1.625168041
2.8636,1.624140131
2.8639,1.623090802
2.8642,1.622020106
2.8645,1.620928097
2.8648,1.619814829
2.8651,1.618680359
2.8654,1.617524742
2.8657,1.61634804
2.866,1.615150311
2.8663,1.613931618
2.8666,1.612692024
2.8669,1.611431594
2.8672,1.610150393
2.8675,1.608848489
2.8678,1.60752595
2.8681,1.606182848
2.8684,1.604819253
2.8687,1.603435239
2.869,1.602030879
2.8693,1.600606249
2.8696,1.599161427
2.8699,1.59769649
2.8702,1.596211519
2.8705,1.594706594
2.8708,1.593181797
2.8711,1.591637212
2.8714,1.590072924
2.8717,1.588489019
2.872,1.586885584
2.8723,1.585262708
2.8726,1.583620482
2.8729,1.581958995
2.8732,1.580278341
2.8735,1.578578613
2.8738,1.576859905
2.8741,1.575122315
2.8744,1.573365939
2.8747,1.571590875
2.875,1.569797222
2.8753,1.567985083
2.8756,1.566154558
2.8759,1.56430575
2.8762,1.562438764
2.8765,1.560553705
2.8768,1.558650678
2.8771,1.556729792
2.8774,1.554791155
2.8777,1.552834875
2.878,1.550861065
2.8783,1.548869835
2.8786,1.546861297
2.8789,1.544835567
2.8792,1.542792757
2.8795,1.540732984
2.8798,1.538656364
2.8801,1.536563015
2.8804,1.534453055
2.8807,1.532326604
2.881,1.530183781
2.8813,1.528024708
2.8816,1.525849508
2.8819,1.523658302
2.8822,1.521451215
2.8825,1.519228372
2.8828,1.516989897
2.8831,1.514735918
2.8834,1.512466561
2.8837,1.510181954
2.884,1.507882226
2.8843,1.505567506
2.8846,1.503237924
2.8849,1.500893612
2.8852,1.498534701
2.8855,1.496161323
2.8858,1.493773611
2.8861,1.491371699
2.8864,1.488955721
2.8867,1.486525813
2.887,1.484082109
2.8873,1.481624746
2.8876,1.479153861
2.8879,1.476669591
2.8882,1.474172075
2.8885,1.47166145
2.8888,1.469137855
2.8891,1.466601431
2.8894,1.464052317
2.8897,1.461490654
2.89,1.458916583
2.8903,1.456330246
2.8906,1.453731784
2.8909,1.451121339
2.8912,1.448499055
2.8915,1.445865075
2.8918,1.443219542
2.8921,1.4405626
2.8924,1.437894394
2.8927,1.435215068
2.893,1.432524767
2.8933,1.429823637
2.8936,1.427111822
2.8939,1.42438947
2.8942,1.421656725
2.8945,1.418913735
2.8948,1.416160646
2.8951,1.413397604
2.8954,1.410624757
2.8957,1.407842252
2.896,1.405050236
2.8963,1.402248858
2.8966,1.399438263
2.8969,1.396618601
2.8972,1.39379002
2.8975,1.390952667
2.8978,1.38810669
2.8981,1.385252237
2.8984,1.382389458
2.8987,1.3795185
2.899,1.376639511
2.8993,1.37375264
2.8996,1.370858035
2.8999,1.367955845
2.9002,1.365046217
2.9005,1.3621293
2.9008,1.359205242
2.9011,1.356274192
2.9014,1.353336296
2.9017,1.350391704
2.902,1.347440563
2.9023,1.344483021
2.9026,1.341519225
2.9029,1.338549322
2.9032,1.335573461
2.9035,1.332591787
2.9038,1.329604449
2.9041,1.326611591
