  point x,  point y
-0.072387097,0.988752947
-0.072193548,0.989286288
-0.072,0.989803238
-0.071806452,0.990303771
-0.071612903,0.990787857
-0.071419355,0.991255469
-0.071225806,0.991706579
-0.071032258,0.99214116
-0.07083871,0.992559185
-0.070645161,0.99296063
-0.070451613,0.993345467
-0.070258065,0.993713672
-0.070064516,0.994065219
-0.069870968,0.994400084
-0.069677419,0.994718244
-0.069483871,0.995019672
-0.069290323,0.99530435
-0.069096774,0.995572251
-0.068903226,0.995823354
-0.068709677,0.996057636
-0.068516129,0.996275078
-0.068322581,0.996475657
-0.068129032,0.996659352
-0.067935484,0.996826145
-0.067741935,0.996976013
-0.067548387,0.997108941
-0.067354839,0.997224905
-0.06716129,0.997323891
-0.066967742,0.997405878
-0.066774194,0.997470851
-0.066580645,0.99751879
-0.066387097,0.997549682
-0.066193548,0.997563507
-0.066,0.997560251
-0.065806452,0.997539899
-0.065612903,0.997502436
-0.065419355,0.997447848
-0.065225806,0.99737612
-0.065032258,0.99728724
-0.06483871,0.997181192
-0.064645161,0.997057968
-0.064451613,0.996917552
-0.064258065,0.996759933
-0.064064516,0.996585103
-0.063870968,0.996393048
-0.063677419,0.996183758
-0.063483871,0.995957225
-0.063290323,0.995713438
-0.063096774,0.99545239
-0.062903226,0.99517407
-0.062709677,0.994878474
-0.062516129,0.99456559
-0.062322581,0.994235415
-0.062129032,0.993887941
-0.061935484,0.993523162
-0.061741935,0.993141072
-0.061548387,0.992741669
-0.061354839,0.992324943
-0.06116129,0.991890895
-0.060967742,0.991439518
-0.060774194,0.990970811
-0.060580645,0.990484771
-0.060387097,0.989981396
-0.060193548,0.989460686
-0.06,0.988922634
-0.059806452,0.988367246
-0.059612903,0.987794518
-0.059419355,0.987204451
-0.059225806,0.986597048
-0.059032258,0.985972307
-0.05883871,0.98533023
-0.058645161,0.984670823
-0.058451613,0.983994086
-0.058258065,0.983300021
-0.058064516,0.982588634
-0.057870968,0.98185993
-0.057677419,0.98111391
-0.057483871,0.980350583
-0.057290323,0.979569952
-0.057096774,0.978772025
-0.056903226,0.977956808
-0.056709677,0.977124309
-0.056516129,0.976274533
-0.056322581,0.975407491
-0.056129032,0.97452319
-0.055935484,0.973621642
-0.055741935,0.972702853
-0.055548387,0.971766834
-0.055354839,0.970813598
-0.05516129,0.969843152
-0.054967742,0.968855512
-0.054774194,0.967850688
-0.054580645,0.966828691
-0.054387097,0.965789539
-0.054193548,0.96473324
-0.054,0.963659811
-0.053806452,0.962569267
-0.053612903,0.961461619
-0.053419355,0.96033689
-0.053225806,0.959195088
-0.053032258,0.958036236
-0.05283871,0.956860347
-0.052645161,0.95566744
-0.052451613,0.954457533
-0.052258065,0.953230644
-0.052064516,0.951986792
-0.051870968,0.950725998
-0.051677419,0.949448282
-0.051483871,0.948153661
-0.051290323,0.94684216
-0.051096774,0.945513796
-0.050903226,0.944168596
-0.050709677,0.942806579
-0.050516129,0.94142777
-0.050322581,0.94003219
-0.050129032,0.938619867
-0.049935484,0.937190819
-0.049741935,0.935745076
-0.049548387,0.934282663
-0.049354839,0.932803604
-0.04916129,0.931307924
-0.048967742,0.929795653
-0.048774194,0.928266815
-0.048580645,0.926721442
-0.048387097,0.925159558
-0.048193548,0.923581194
-0.048,0.921986379
-0.047806452,0.920375141
-0.047612903,0.918747512
-0.047419355,0.917103522
-0.047225806,0.9154432
-0.047032258,0.913766581
-0.04683871,0.912073695
-0.046645161,0.910364575
-0.046451613,0.908639253
-0.046258065,0.906897762
-0.046064516,0.905140139
-0.045870968,0.903366413
-0.045677419,0.901576625
-0.045483871,0.899770806
-0.045290323,0.897948992
-0.045096774,0.896111219
-0.044903226,0.894257526
-0.044709677,0.892387949
-0.044516129,0.890502524
-0.044322581,0.88860129
-0.044129032,0.886684284
-0.043935484,0.884751547
-0.043741935,0.882803116
-0.043548387,0.880839034
-0.043354839,0.878859337
-0.04316129,0.87686407
-0.042967742,0.87485327
-0.042774194,0.872826983
-0.042580645,0.870785246
-0.042387097,0.868728103
-0.042193548,0.866655598
-0.042,0.864567775
-0.041806452,0.862464674
-0.041612903,0.860346343
-0.041419355,0.858212825
-0.041225806,0.856064164
-0.041032258,0.853900406
-0.04083871,0.851721596
-0.040645161,0.849527781
-0.040451613,0.847319008
-0.040258065,0.845095324
-0.040064516,0.842856775
-0.039870968,0.84060341
-0.039677419,0.838335276
-0.039483871,0.836052425
-0.039290323,0.833754903
-0.039096774,0.831442758
-0.038903226,0.829116044
-0.038709677,0.826774808
-0.038516129,0.824419103
-0.038322581,0.822048977
-0.038129032,0.819664484
-0.037935484,0.817265674
-0.037741935,0.814852602
-0.037548387,0.812425318
-0.037354839,0.809983876
-0.03716129,0.807528328
-0.036967742,0.80505873
-0.036774194,0.802575131
-0.036580645,0.800077592
-0.036387097,0.797566166
-0.036193548,0.795040905
-0.036,0.792501869
-0.035806452,0.789949109
-0.035612903,0.787382684
-0.035419355,0.784802651
-0.035225806,0.782209067
-0.035032258,0.779601987
-0.03483871,0.776981472
-0.034645161,0.774347577
-0.034451613,0.771700362
-0.034258065,0.769039886
-0.034064516,0.766366206
-0.033870968,0.763679383
-0.033677419,0.760979478
-0.033483871,0.758266547
-0.033290323,0.755540655
-0.033096774,0.752801859
-0.032903226,0.750050221
-0.032709677,0.747285804
-0.032516129,0.744508667
-0.032322581,0.741718874
-0.032129032,0.738916486
-0.031935484,0.736101566
-0.031741935,0.733274177
-0.031548387,0.730434383
-0.031354839,0.727582246
-0.03116129,0.724717829
-0.030967742,0.721841198
-0.030774194,0.718952417
-0.030580645,0.716051549
-0.030387097,0.713138661
-0.030193548,0.710213817
-0.03,0.707277084
-0.029806452,0.704328526
-0.029612903,0.701368208
-0.029419355,0.698396198
-0.029225806,0.695412564
-0.029032258,0.69241737
-0.02883871,0.689410684
-0.028645161,0.686392573
-0.028451613,0.683363105
-0.028258065,0.680322349
-0.028064516,0.677270371
-0.027870968,0.67420724
-0.027677419,0.671133025
-0.027483871,0.668047794
-0.027290323,0.664951617
-0.027096774,0.661844564
-0.026903226,0.658726703
-0.026709677,0.655598103
-0.026516129,0.652458834
-0.026322581,0.64930897
-0.026129032,0.646148577
-0.025935484,0.642977726
-0.025741935,0.63979649
-0.025548387,0.636604939
-0.025354839,0.633403143
-0.02516129,0.630191175
-0.024967742,0.626969105
-0.024774194,0.623737008
-0.024580645,0.62049495
-0.024387097,0.617243011
-0.024193548,0.613981257
-0.024,0.610709764
-0.023806452,0.607428602
-0.023612903,0.604137846
-0.023419355,0.60083757
-0.023225806,0.597527844
-0.023032258,0.594208743
-0.02283871,0.590880341
-0.022645161,0.58754271
-0.022451613,0.584195926
-0.022258065,0.580840063
-0.022064516,0.577475192
-0.021870968,0.574101392
-0.021677419,0.570718733
-0.021483871,0.567327293
-0.021290323,0.563927145
-0.021096774,0.560518364
-0.020903226,0.557101025
-0.020709677,0.553675204
-0.020516129,0.550240973
-0.020322581,0.546798411
-0.020129032,0.543347592
-0.019935484,0.539888592
-0.019741935,0.536421488
-0.019548387,0.532946352
-0.019354839,0.529463263
-0.01916129,0.525972295
-0.018967742,0.522473526
-0.018774194,0.51896703
-0.018580645,0.515452888
-0.018387097,0.51193117
-0.018193548,0.508401954
-0.018,0.50486532
-0.017806452,0.501321341
-0.017612903,0.497770095
-0.017419355,0.494211659
-0.017225806,0.49064611
-0.017032258,0.487073524
-0.01683871,0.483493979
-0.016645161,0.479907549
-0.016451613,0.476314314
-0.016258065,0.47271435
-0.016064516,0.469107735
-0.015870968,0.465494547
-0.015677419,0.461874859
-0.015483871,0.45824875
-0.015290323,0.454616301
-0.015096774,0.450977585
-0.014903226,0.447332682
-0.014709677,0.443681667
-0.014516129,0.440024617
-0.014322581,0.436361613
-0.014129032,0.43269273
-0.013935484,0.429018044
-0.013741935,0.425337634
-0.013548387,0.421651579
-0.013354839,0.417959954
-0.01316129,0.414262838
-0.012967742,0.410560307
-0.012774194,0.406852438
-0.012580645,0.40313931
-0.012387097,0.399421002
-0.012193548,0.395697589
-0.012,0.391969147
-0.011806452,0.388235754
-0.011612903,0.38449749
-0.011419355,0.380754429
-0.011225806,0.377006651
-0.011032258,0.373254232
-0.01083871,0.369497248
-0.010645161,0.365735777
-0.010451613,0.361969897
-0.010258065,0.358199686
-0.010064516,0.354425217
-0.009870968,0.35064657
-0.009677419,0.346863821
-0.009483871,0.343077048
-0.009290323,0.339286324
-0.009096774,0.33549173
-0.008903226,0.331693341
-0.008709677,0.327891234
-0.008516129,0.324085484
-0.008322581,0.32027617
-0.008129032,0.316463366
-0.007935484,0.312647149
-0.007741935,0.308827594
-0.007548387,0.305004779
-0.007354839,0.301178781
-0.00716129,0.297349672
-0.006967742,0.293517531
-0.006774194,0.289682432
-0.006580645,0.285844451
-0.006387097,0.282003665
-0.006193548,0.278160149
-0.006,0.274313975
-0.005806452,0.270465221
-0.005612903,0.266613964
-0.005419355,0.262760274
-0.005225806,0.25890423
-0.005032258,0.255045905
-0.00483871,0.251185373
-0.004645161,0.24732271
-0.004451613,0.243457989
-0.004258065,0.239591286
-0.004064516,0.235722672
-0.003870968,0.231852223
-0.003677419,0.227980013
-0.003483871,0.224106116
-0.003290323,0.220230604
-0.003096774,0.21635355
-0.002903226,0.21247503
-0.002709677,0.208595114
-0.002516129,0.204713878
-0.002322581,0.20083139
-0.002129032,0.196947728
-0.001935484,0.193062962
-0.001741935,0.189177162
-0.001548387,0.185290404
-0.001354839,0.181402758
-0.00116129,0.177514297
-9.68E-04,0.17362509
-7.74E-04,0.169735211
-5.81E-04,0.16584473
-3.87E-04,0.161953718
-1.94E-04,0.158062248
2.22E-16,0.154170387
1.94E-04,0.150278208
3.87E-04,0.146385781
5.81E-04,0.142493175
7.74E-04,0.138600463
9.68E-04,0.13470771
0.00116129,0.13081499
0.001354839,0.126922371
0.001548387,0.123029922
0.001741935,0.119137712
0.001935484,0.115245808
0.002129032,0.111354282
0.002322581,0.1074632
0.002516129,0.103572629
0.002709677,0.09968264
0.002903226,0.095793299
0.003096774,0.091904674
0.003290323,0.088016834
0.003483871,0.084129842
0.003677419,0.08024377
0.003870968,0.076358678
0.004064516,0.072474638
0.004258065,0.068591716
0.004451613,0.064709975
0.004645161,0.060829484
0.00483871,0.056950305
0.005032258,0.053072505
0.005225806,0.04919615
0.005419355,0.045321305
0.005612903,0.04144803
0.005806452,0.037576396
0.006,0.033706465
0.006193548,0.029838299
0.006387097,0.025971962
0.006580645,0.022107518
0.006774194,0.018245032
0.006967742,0.014384564
0.00716129,0.010526179
0.007354839,0.006669937
0.007548387,0.002815903
0.007741935,-0.001035865
0.007935484,-0.004885299
0.008129032,-0.008732345
0.008322581,-0.012576935
0.008516129,-0.016419013
0.008709677,-0.020258518
0.008903226,-0.024095385
0.009096774,-0.02792956
0.009290323,-0.031760977
0.009483871,-0.035589581
0.009677419,-0.039415312
0.009870968,-0.043238109
0.010064516,-0.047057914
0.010258065,-0.050874669
0.010451613,-0.054688314
0.010645161,-0.058498792
0.01083871,-0.062306046
0.011032258,-0.066110017
0.011225806,-0.06991065
0.011419355,-0.073707886
0.011612903,-0.077501667
0.011806452,-0.081291941
0.012,-0.085078648
0.012193548,-0.088861731
0.012387097,-0.092641139
0.012580645,-0.096416813
0.012774194,-0.100188701
0.012967742,-0.103956745
0.01316129,-0.107720891
0.013354839,-0.111481088
0.013548387,-0.115237276
0.013741935,-0.118989408
0.013935484,-0.122737427
0.014129032,-0.126481278
0.014322581,-0.130220912
0.014516129,-0.133956274
0.014709677,-0.137687314
0.014903226,-0.141413979
0.015096774,-0.145136215
0.015290323,-0.148853973
0.015483871,-0.1525672
0.015677419,-0.156275848
0.015870968,-0.159979865
0.016064516,-0.163679198
0.016258065,-0.1673738
0.016451613,-0.171063621
0.016645161,-0.174748611
0.01683871,-0.178428722
0.017032258,-0.182103903
0.017225806,-0.185774107
0.017419355,-0.189439284
0.017612903,-0.193099389
0.017806452,-0.19675437
0.018,-0.200404183
0.018193548,-0.204048779
0.018387097,-0.20768811
0.018580645,-0.211322135
0.018774194,-0.214950802
0.018967742,-0.218574067
0.01916129,-0.222191884
0.019354839,-0.225804206
0.019548387,-0.229410992
0.019741935,-0.233012192
0.019935484,-0.236607766
0.020129032,-0.240197667
0.020322581,-0.243781851
0.020516129,-0.247360276
0.020709677,-0.250932899
0.020903226,-0.254499672
0.021096774,-0.258060558
0.021290323,-0.26161551
0.021483871,-0.26516449
0.021677419,-0.268707451
0.021870968,-0.272244356
0.022064516,-0.27577516
0.022258065,-0.279299825
0.022451613,-0.282818307
0.022645161,-0.286330566
0.02283871,-0.289836564
0.023032258,-0.293336259
0.023225806,-0.296829613
0.023419355,-0.300316585
0.023612903,-0.303797135
0.023806452,-0.307271229
0.024,-0.310738821
0.024193548,-0.314199878
0.024387097,-0.31765436
0.024580645,-0.32110223
0.024774194,-0.324543451
0.024967742,-0.327977987
0.02516129,-0.331405796
0.025354839,-0.334826848
0.025548387,-0.338241101
0.025741935,-0.341648522
0.025935484,-0.345049074
0.026129032,-0.348442724
0.026322581,-0.351829432
0.026516129,-0.35520917
0.026709677,-0.358581897
0.026903226,-0.361947581
0.027096774,-0.365306187
0.027290323,-0.368657684
0.027483871,-0.372002034
0.027677419,-0.37533921
0.027870968,-0.378669171
0.028064516,-0.381991891
0.028258065,-0.385307335
0.028451613,-0.38861547
0.028645161,-0.391916267
0.02883871,-0.39520969
0.029032258,-0.39849571
0.029225806,-0.401774297
0.029419355,-0.405045419
0.029612903,-0.408309044
0.029806452,-0.411565145
0.03,-0.414813688
0.030193548,-0.418054648
0.030387097,-0.42128799
0.030580645,-0.42451369
0.030774194,-0.427731714
0.030967742,-0.430942038
0.03116129,-0.43414463
0.031354839,-0.437339463
0.031548387,-0.44052651
0.031741935,-0.443705743
0.031935484,-0.446877133
0.032129032,-0.450040655
0.032322581,-0.453196282
0.032516129,-0.456343985
0.032709677,-0.459483737
0.032903226,-0.462615516
0.033096774,-0.465739293
0.033290323,-0.468855044
0.033483871,-0.471962743
0.033677419,-0.475062364
0.033870968,-0.478153884
0.034064516,-0.481237276
0.034258065,-0.484312516
0.034451613,-0.487379581
0.034645161,-0.490438448
0.03483871,-0.49348909
0.035032258,-0.496531486
0.035225806,-0.499565611
0.035419355,-0.502591444
0.035612903,-0.505608962
0.035806452,-0.508618143
0.036,-0.511618962
0.036193548,-0.514611398
0.036387097,-0.517595432
0.036580645,-0.520571038
0.036774194,-0.5235382
0.036967742,-0.526496891
0.03716129,-0.529447095
0.037354839,-0.532388789
0.037548387,-0.535321952
0.037741935,-0.538246566
0.037935484,-0.54116261
0.038129032,-0.544070061
0.038322581,-0.546968905
0.038516129,-0.54985912
0.038709677,-0.552740688
0.038903226,-0.555613589
0.039096774,-0.558477804
0.039290323,-0.561333314
0.039483871,-0.564180103
0.039677419,-0.567018152
0.039870968,-0.569847444
0.040064516,-0.57266796
0.040258065,-0.575479682
0.040451613,-0.578282594
0.040645161,-0.581076682
0.04083871,-0.583861924
0.041032258,-0.586638305
0.041225806,-0.589405811
0.041419355,-0.592164425
0.041612903,-0.594914128
0.041806452,-0.597654909
0.042,-0.600386747
0.042193548,-0.603109632
0.042387097,-0.605823547
0.042580645,-0.608528474
0.042774194,-0.611224402
0.042967742,-0.613911316
0.04316129,-0.6165892
0.043354839,-0.61925804
0.043548387,-0.621917823
0.043741935,-0.624568535
0.043935484,-0.627210164
0.044129032,-0.629842691
0.044322581,-0.632466109
0.044516129,-0.635080402
0.044709677,-0.637685556
0.044903226,-0.64028156
0.045096774,-0.642868402
0.045290323,-0.645446067
0.045483871,-0.648014545
0.045677419,-0.650573825
0.045870968,-0.653123891
0.046064516,-0.655664735
0.046258065,-0.658196343
0.046451613,-0.660718707
0.046645161,-0.663231811
0.04683871,-0.66573565
0.047032258,-0.668230208
0.047225806,-0.670715474
0.047419355,-0.673191442
0.047612903,-0.675658097
0.047806452,-0.678115432
0.048,-0.680563436
0.048193548,-0.683002099
0.048387097,-0.68543141
0.048580645,-0.68785136
0.048774194,-0.690261941
0.048967742,-0.692663141
0.04916129,-0.695054954
0.049354839,-0.697437368
0.049548387,-0.699810375
0.049741935,-0.702173968
0.049935484,-0.704528135
0.050129032,-0.706872872
0.050322581,-0.709208166
0.050516129,-0.711534011
0.050709677,-0.7138504
0.050903226,-0.716157324
0.051096774,-0.718454775
0.051290323,-0.720742745
0.051483871,-0.723021227
0.051677419,-0.725290213
0.051870968,-0.727549697
0.052064516,-0.729799672
0.052258065,-0.732040128
0.052451613,-0.734271061
0.052645161,-0.736492465
0.05283871,-0.73870433
0.053032258,-0.74090665
0.053225806,-0.743099421
0.053419355,-0.745282634
0.053612903,-0.747456286
0.053806452,-0.74962037
0.054,-0.751774876
0.054193548,-0.753919802
0.054387097,-0.756055143
0.054580645,-0.758180891
0.054774194,-0.76029704
0.054967742,-0.762403587
0.05516129,-0.764500526
0.055354839,-0.76658785
0.055548387,-0.768665556
0.055741935,-0.770733638
0.055935484,-0.77279209
0.056129032,-0.774840909
0.056322581,-0.77688009
0.056516129,-0.778909627
0.056709677,-0.780929516
0.056903226,-0.782939752
0.057096774,-0.784940333
0.057290323,-0.786931253
0.057483871,-0.788912507
0.057677419,-0.790884093
0.057870968,-0.792846004
0.058064516,-0.794798238
0.058258065,-0.796740792
0.058451613,-0.798673661
0.058645161,-0.80059684
0.05883871,-0.802510328
0.059032258,-0.80441412
0.059225806,-0.806308211
0.059419355,-0.8081926
0.059612903,-0.810067284
0.059806452,-0.811932257
0.06,-0.813787516
0.060193548,-0.815633061
0.060387097,-0.817468888
0.060580645,-0.81929499
0.060774194,-0.82111137
0.060967742,-0.822918021
0.06116129,-0.824714941
0.061354839,-0.826502128
0.061548387,-0.828279577
0.061741935,-0.83004729
0.061935484,-0.831805259
0.062129032,-0.833553486
0.062322581,-0.835291966
0.062516129,-0.837020695
0.062709677,-0.838739676
0.062903226,-0.840448901
0.063096774,-0.84214837
0.063290323,-0.843838082
0.063483871,-0.845518032
0.063677419,-0.847188219
0.063870968,-0.848848644
0.064064516,-0.850499299
0.064258065,-0.852140187
0.064451613,-0.853771303
0.064645161,-0.855392646
0.06483871,-0.857004213
0.065032258,-0.858606006
0.065225806,-0.860198019
0.065419355,-0.861780251
0.065612903,-0.863352701
0.065806452,-0.864915368
0.066,-0.866468248
0.066193548,-0.868011339
0.066387097,-0.869544644
0.066580645,-0.871068156
0.066774194,-0.872581874
0.066967742,-0.8740858
0.06716129,-0.87557993
0.067354839,-0.877064263
0.067548387,-0.878538796
0.067741935,-0.880003528
0.067935484,-0.881458459
0.068129032,-0.882903585
0.068322581,-0.884338907
0.068516129,-0.885764423
0.068709677,-0.88718013
0.068903226,-0.888586027
0.069096774,-0.889982112
0.069290323,-0.891368387
0.069483871,-0.892744848
0.069677419,-0.894111491
0.069870968,-0.895468318
0.070064516,-0.896815328
0.070258065,-0.898152518
0.070451613,-0.899479886
0.070645161,-0.900797432
0.07083871,-0.902105154
0.071032258,-0.90340305
0.071225806,-0.90469112
0.071419355,-0.90596936
0.071612903,-0.907237771
0.071806452,-0.90849635
0.072,-0.909745099
0.072193548,-0.910984011
0.072387097,-0.912213088
0.072580645,-0.913432328
0.072774194,-0.91464173
0.072967742,-0.91584129
0.07316129,-0.917031008
0.073354839,-0.918210884
0.073548387,-0.919380914
0.073741935,-0.920541097
0.073935484,-0.921691434
0.074129032,-0.92283192
0.074322581,-0.923962554
0.074516129,-0.925083335
0.074709677,-0.926194261
0.074903226,-0.927295331
0.075096774,-0.928386543
0.075290323,-0.929467893
0.075483871,-0.930539383
0.075677419,-0.93160101
0.075870968,-0.93265277
0.076064516,-0.933694661
0.076258065,-0.934726684
0.076451613,-0.935748836
0.076645161,-0.936761114
0.07683871,-0.937763518
0.077032258,-0.938756044
0.077225806,-0.93973869
0.077419355,-0.940711455
0.077612903,-0.941674335
0.077806452,-0.94262733
0.078,-0.943570436
0.078193548,-0.944503653
0.078387097,-0.945426975
0.078580645,-0.946340404
0.078774194,-0.947243933
0.078967742,-0.948137564
0.07916129,-0.949021291
0.079354839,-0.949895114
0.079548387,-0.950759029
0.079741935,-0.951613032
0.079935484,-0.952457124
0.080129032,-0.953291299
0.080322581,-0.954115556
0.080516129,-0.954929891
0.080709677,-0.955734301
0.080903226,-0.956528785
0.081096774,-0.957313337
0.081290323,-0.958087958
0.081483871,-0.958852642
0.081677419,-0.959607385
0.081870968,-0.960352185
0.082064516,-0.96108704
0.082258065,-0.961811945
0.082451613,-0.962526897
0.082645161,-0.963231893
0.08283871,-0.96392693
0.083032258,-0.964612
0.083225806,-0.965287107
0.083419355,-0.96595224
0.083612903,-0.9666074
0.083806452,-0.967252581
0.084,-0.967887779
0.084193548,-0.96851299
0.084387097,-0.969128213
0.084580645,-0.96973344
0.084774194,-0.970328669
0.084967742,-0.970913893
0.08516129,-0.971489112
0.085354839,-0.972054318
0.085548387,-0.972609509
0.085741935,-0.973154678
0.085935484,-0.973689823
0.086129032,-0.974214937
0.086322581,-0.974730015
0.086516129,-0.975235055
0.086709677,-0.975730051
0.086903226,-0.976214996
0.087096774,-0.976689888
0.087290323,-0.977154718
0.087483871,-0.977609486
0.087677419,-0.978054181
0.087870968,-0.978488802
0.088064516,-0.978913341
0.088258065,-0.979327794
0.088451613,-0.979732154
0.088645161,-0.980126417
0.08883871,-0.980510575
0.089032258,-0.980884625
0.089225806,-0.981248558
0.089419355,-0.981602371
0.089612903,-0.981946055
0.089806452,-0.982279606
0.09,-0.982603015
0.090193548,-0.982916278
0.090387097,-0.983219389
0.090580645,-0.983512339
0.090774194,-0.983795124
0.090967742,-0.984067735
0.09116129,-0.984330166
0.091354839,-0.984582411
0.091548387,-0.984824463
0.091741935,-0.985056312
0.091935484,-0.985277954
0.092129032,-0.985489381
0.092322581,-0.985690585
0.092516129,-0.985881558
0.092709677,-0.986062293
0.092903226,-0.986232785
0.093096774,-0.986393021
0.093290323,-0.986542998
0.093483871,-0.986682705
0.093677419,-0.986812135
0.093870968,-0.98693128
0.094064516,-0.987040133
0.094258065,-0.987138684
0.094451613,-0.987226924
0.094645161,-0.987304846
0.09483871,-0.98737244
0.095032258,-0.987429699
0.095225806,-0.987476613
0.095419355,-0.987513175
0.095612903,-0.987539373
0.095806452,-0.9875552
0.096,-0.987560646
0.096193548,-0.987555701
0.096387097,-0.987540356
0.096580645,-0.987514604
0.096774194,-0.987478432
0.096967742,-0.987431832
0.09716129,-0.987374794
0.097354839,-0.987307309
0.097548387,-0.987229364
0.097741935,-0.98714095
0.097935484,-0.987042061
0.098129032,-0.986932682
0.098322581,-0.986812802
0.098516129,-0.986682415
0.098709677,-0.986541507
0.098903226,-0.986390067
0.099096774,-0.986228086
0.099290323,-0.986055552
0.099483871,-0.985872455
0.099677419,-0.985678783
0.099870968,-0.985474524
0.100064516,-0.985259669
0.100258065,-0.985034204
0.100451613,-0.984798118
0.100645161,-0.9845514
0.10083871,-0.98429404
0.101032258,-0.984026023
0.101225806,-0.983747339
0.101419355,-0.983457973
0.101612903,-0.983157918
0.101806452,-0.982847158
0.102,-0.98252568
0.102193548,-0.982193474
0.102387097,-0.981850526
0.102580645,-0.981496825
0.102774194,-0.981132356
0.102967742,-0.980757107
0.10316129,-0.980371063
0.103354839,-0.979974215
0.103548387,-0.979566547
0.103741935,-0.979148046
0.103935484,-0.978718699
0.104129032,-0.978278493
0.104322581,-0.977827413
0.104516129,-0.977365448
0.104709677,-0.976892579
0.104903226,-0.976408796
0.105096774,-0.975914086
0.105290323,-0.97540843
0.105483871,-0.974891819
0.105677419,-0.974364236
0.105870968,-0.973825667
0.106064516,-0.973276097
0.106258065,-0.97271551
0.106451613,-0.972143895
0.106645161,-0.971561236
0.10683871,-0.970967514
0.107032258,-0.97036272
0.107225806,-0.969746834
0.107419355,-0.969119844
0.107612903,-0.968481733
0.107806452,-0.967832486
0.108,-0.967172086
0.108193548,-0.96650052
0.108387097,-0.96581777
0.108580645,-0.965123821
0.108774194,-0.964418657
0.108967742,-0.963702263
0.10916129,-0.962974621
0.109354839,-0.962235716
0.109548387,-0.96148553
0.109741935,-0.96072405
0.109935484,-0.959951255
0.110129032,-0.959167131
0.110322581,-0.958371663
0.110516129,-0.95756483
0.110709677,-0.956746619
0.110903226,-0.95591701
0.111096774,-0.955075987
0.111290323,-0.954223533
0.111483871,-0.953359632
0.111677419,-0.952484265
0.111870968,-0.951597413
0.112064516,-0.950699063
0.112258065,-0.949789194
0.112451613,-0.948867789
0.112645161,-0.94793483
0.11283871,-0.946990299
0.113032258,-0.946034179
0.113225806,-0.945066451
0.113419355,-0.944087099
0.113612903,-0.943096101
0.113806452,-0.942093442
0.114,-0.941079103
0.114193548,-0.940053065
0.114387097,-0.939015309
0.114580645,-0.937965815
0.114774194,-0.936904568
0.114967742,-0.935831549
0.11516129,-0.934746735
0.115354839,-0.93365011
0.115548387,-0.932541655
0.115741935,-0.931421352
0.115935484,-0.930289179
0.116129032,-0.92914512
0.116322581,-0.927989152
0.116516129,-0.926821259
0.116709677,-0.925641421
0.116903226,-0.924449617
0.117096774,-0.923245829
0.117290323,-0.922030036
0.117483871,-0.920802221
0.117677419,-0.91956236
0.117870968,-0.918310438
0.118064516,-0.91704643
0.118258065,-0.915770322
0.118451613,-0.91448209
0.118645161,-0.913181714
0.11883871,-0.911869177
0.119032258,-0.910544455
0.119225806,-0.909207531
0.119419355,-0.907858385
0.119612903,-0.906496992
0.119806452,-0.905123337
0.12,-0.903737398
0.120193548,-0.902339154
0.120387097,-0.900928585
0.120580645,-0.89950567
0.120774194,-0.898070389
0.120967742,-0.896622722
0.12116129,-0.895162648
0.121354839,-0.893690145
0.121548387,-0.892205194
0.121741935,-0.890707773
0.121935484,-0.889197865
0.122129032,-0.887675446
0.122322581,-0.886140493
0.122516129,-0.88459299
0.122709677,-0.883032914
0.122903226,-0.881460246
0.123096774,-0.879874962
0.123290323,-0.878277042
0.123483871,-0.876666467
0.123677419,-0.875043213
0.123870968,-0.873407263
0.124064516,-0.871758594
0.124258065,-0.870097185
0.124451613,-0.868423015
0.124645161,-0.866736065
0.12483871,-0.865036312
0.125032258,-0.863323735
0.125225806,-0.861598314
0.125419355,-0.859860029
0.125612903,-0.858108855
0.125806452,-0.856344777
0.126,-0.85456777
0.126193548,-0.852777813
0.126387097,-0.85097489
0.126580645,-0.849158973
0.126774194,-0.847330048
0.126967742,-0.84548809
0.12716129,-0.843633078
0.127354839,-0.841764994
0.127548387,-0.839883815
0.127741935,-0.837989524
0.127935484,-0.836082095
0.128129032,-0.83416151
0.128322581,-0.83222775
0.128516129,-0.830280792
0.128709677,-0.828320619
0.128903226,-0.826347206
0.129096774,-0.824360535
0.129290323,-0.822360587
0.129483871,-0.820347339
0.129677419,-0.818320773
0.129870968,-0.816280869
0.130064516,-0.814227606
0.130258065,-0.812160962
0.130451613,-0.81008092
0.130645161,-0.807987461
0.13083871,-0.805880562
0.131032258,-0.803760204
0.131225806,-0.80162637
0.131419355,-0.799479038
0.131612903,-0.79731819
0.131806452,-0.795143806
0.132,-0.792955867
0.132193548,-0.790754354
0.132387097,-0.788539248
0.132580645,-0.786310528
0.132774194,-0.784068177
0.132967742,-0.781812179
0.13316129,-0.77954251
0.133354839,-0.777259156
0.133548387,-0.774962095
0.133741935,-0.772651312
0.133935484,-0.770326787
0.134129032,-0.767988503
0.134322581,-0.765636442
0.134516129,-0.763270585
0.134709677,-0.760890916
0.134903226,-0.758497419
0.135096774,-0.756090072
0.135290323,-0.753668863
0.135483871,-0.751233771
0.135677419,-0.748784783
0.135870968,-0.74632188
0.136064516,-0.743845046
0.136258065,-0.741354263
0.136451613,-0.738849518
0.136645161,-0.736330794
0.13683871,-0.733798076
0.137032258,-0.731251347
